site,date,REG,DOY,WY,DOWY,M_DAY,lev_avg,lev_CV,temp_avg,temp_min,temp_max,temp_CV,lev_7_avg,temp_7_avg,temp_7_max,temp_7_min,temp_30_max,temp_30_min,days_no_ppt,obs_strt,missData,totalEM,Q_cfs,Q_CV,Q_min,Q_max,Q_7_cfs,Q_7_CV,len_km,EM_per_km,OVIPOSITION
SFY,2014-07-10,R,191,2014,283,10,0.3846322916666667,0.7603312490424111,21.198760416666666,18.675,24.3045,9.477618186183356,0.3927166666666664,20.931296130952383,21.198760416666666,20.32390625,21.324427083333333,16.563541666666666,14,NA,NA,NA,29.791666666666668,1.3925072458709484,29,30,28.944727891157065,1.410628395774113,0.5,NA,0
SFY,2014-07-11,R,192,2014,284,11,0.37599895833333336,0.7216902242545518,21.4530625,19.59675,23.952,6.99052623891759,0.38981770833333307,20.972071428571432,21.4530625,20.32390625,21.4530625,16.563541666666666,15,NA,NA,NA,28.25,1.5657552866006774,28,29,28.694727891157065,1.6343077224313525,0.5,NA,0
SFY,2014-07-12,R,193,2014,285,12,0.37440104166666666,0.5547918160639587,21.622125,19.0895,24.7605,9.341553106530949,0.3874016369047616,21.039763392857143,21.622125,20.32390625,21.622125,16.563541666666666,16,NA,NA,NA,27.458333333333332,2.3963775301004375,26,28,28.44047619047679,1.7634051315729302,0.5,NA,0
SFY,2014-07-13,R,194,2014,286,13,0.3756552083333333,1.4076598742557387,22.17965625,19.45675,25.52575,9.813946690568933,0.38548943452380924,21.186574404761906,22.17965625,20.32390625,22.17965625,16.563541666666666,17,NA,NA,NA,27.142857142857142,2.1118318576567243,26,28,28.270408163265905,1.8215428465963373,0.5,NA,0
SFY,2014-07-14,R,195,2014,287,14,0.37723229166666666,0.819103979727615,22.527114583333333,19.77525,25.76275,9.41124333082457,0.3836406249999997,21.463069940476196,22.527114583333333,20.32390625,22.527114583333333,16.563541666666666,18,NA,NA,NA,26.666666666666668,1.8298126367784997,26,27,28.073979591837336,1.9789544271514836,0.5,NA,0
SFY,2014-07-15,R,196,2014,288,15,0.382803125,7.678709613660059,22.335729166666667,20.33375,24.79575,6.918899725299601,0.3813236607142854,21.750473214285716,22.527114583333333,20.936864583333332,22.527114583333333,16.563541666666666,19,NA,NA,NA,26.238095238095237,1.6633668584231724,26,27,27.828231292517607,1.979334599693928,0.5,NA,0
SFY,2014-07-16,R,197,2014,289,16,0.38584375,5.610803184794281,22.082677083333333,20.00025,24.51725,7.090673806390774,0.3795095238095235,21.914160714285718,22.527114583333333,21.198760416666666,22.527114583333333,16.563541666666666,20,NA,NA,NA,26,0,26,26,27.363945578231892,1.5656644879186314,0.5,NA,0
SFY,2014-07-17,R,198,2014,290,17,0.367421875,1.6197154129561642,22.272364583333335,20.101,25.22975,8.10458344771373,0.37705089285714255,22.06753273809524,22.527114583333333,21.4530625,22.527114583333333,16.724697916666667,21,NA,NA,NA,27.466666666666665,6.133488079088471,26,30,27.031802721089036,2.242947464092563,0.5,NA,0
SFY,2014-07-18,R,199,2014,291,18,0.36765416666666667,0.7200093419234801,22.60078125,20.266,25.59575,8.33368550831599,0.37585877976190446,22.23149255952381,22.60078125,21.622125,22.60078125,17.107208333333332,22,NA,NA,NA,26.071428571428573,1.0251116128147786,26,27,26.720578231293114,2.1657126535517204,0.5,NA,0
SFY,2014-07-19,R,200,2014,292,19,0.36683125,0.5665746081713984,22.69771875,20.208,25.83925,8.762043117131217,0.37477738095238067,22.385148809523816,22.69771875,22.082677083333333,22.69771875,17.869885416666666,23,NA,NA,NA,26.041666666666668,0.7838367176906169,26,27,26.518197278912165,1.9353496803503174,0.5,NA,0
SFY,2014-07-20,R,201,2014,293,20,0.3687166666666667,1.097118294261021,21.836166666666667,20.613,23.48275,4.1019092374037545,0.3737861607142854,22.336078869047622,22.69771875,21.836166666666667,22.69771875,18.225427083333333,24,NA,NA,NA,26,1.9644381479048045,25,27,26.354931972789718,1.9142934361000432,0.5,NA,0
SFY,2014-07-21,R,202,2014,294,21,0.382375,2.3775695173359646,21.166614583333335,19.95875,22.8765,4.833459290281186,0.374520833333333,22.14172172619048,22.69771875,21.166614583333335,22.69771875,18.257239583333334,0,NA,NA,NA,26.05263157894737,1.553207083457346,25,27,26.267212674544105,1.8747783570541643,0.5,NA,0
SFY,2014-07-22,R,203,2014,295,22,0.3704177083333333,1.0020050130427152,20.9336875,18.9365,23.47025,7.674284893739995,0.3727514880952378,21.941430059523814,22.69771875,20.9336875,22.69771875,18.454958333333334,1,NA,NA,NA,27.333333333333332,3.3397716921046716,26,29,26.423675259578115,2.114264761865807,0.5,NA,0
SFY,2014-07-23,R,204,2014,296,23,0.36509270833333335,0.725178419475669,21.092052083333332,18.72825,24.1165,8.909224447962977,0.36978705357142827,21.799912202380956,22.69771875,20.9336875,22.69771875,18.48225,2,NA,NA,NA,28.647058823529413,2.1165839967236453,28,30,26.80182652008232,2.416633904254899,0.5,NA,0
SFY,2014-07-24,R,205,2014,297,24,0.363559375,0.46397885861593874,20.846802083333333,18.14025,24.166,10.085792740984239,0.36923526785714256,21.59626041666667,22.69771875,20.846802083333333,22.69771875,18.48225,3,NA,NA,NA,26.818181818181817,2.1943690676954226,26,28,26.709185827441623,1.8539026169130348,0.5,NA,0
SFY,2014-07-25,R,206,2014,298,25,0.36408229166666667,0.9475284309075176,21.12392708333333,18.45075,24.40375,10.004930314320363,0.3687249999999997,21.385281250000002,22.69771875,20.846802083333333,22.69771875,18.48225,4,NA,NA,NA,26,0,26,26,26.69898174580897,1.707458100796638,0.5,NA,0
SFY,2014-07-26,R,207,2014,299,26,0.36374270833333333,0.580051461837508,21.214041666666667,18.41575,24.4495,10.197128881334937,0.36828377976190446,21.173327380952383,21.836166666666667,20.846802083333333,22.69771875,18.48225,5,NA,NA,NA,25.291666666666668,1.8358047637068988,25,26,26.591838888666114,1.8577392502275354,0.5,NA,0
SFY,2014-07-27,R,208,2014,300,27,0.36038749999999997,0.39603425105787543,21.4415625,19.07925,24.48725,8.922797109754011,0.3670938988095235,21.11695535714286,21.4415625,20.846802083333333,22.69771875,18.877375,6,NA,NA,NA,24.833333333333332,1.9391009893009805,24,26,26.425172221999446,1.854119656141275,0.5,NA,0
SFY,2014-07-28,R,209,2014,301,28,0.36278333333333335,1.4278111864709722,21.358291666666666,19.099,23.96575,8.018255186652206,0.364295089285714,21.14433779761905,21.4415625,20.846802083333333,22.69771875,19.22021875,7,NA,NA,NA,24.208333333333332,2.102488307211228,23,25,26.161701044054585,1.9325884023918296,0.5,NA,0
SFY,2014-07-29,R,210,2014,302,29,0.365975,1.4820234384033577,20.97775,19.6335,23.27575,5.852847931332403,0.3636604166666664,21.15063244047619,21.4415625,20.846802083333333,22.69771875,20.279416666666666,8,NA,NA,NA,23.523809523809526,2.889139856790982,23,25,25.617483356979758,1.8682124259184454,0.5,NA,0
SFY,2014-07-30,R,211,2014,303,30,0.365515625,1.118828644877973,21.303989583333333,19.1315,24.4445,8.543430637186752,0.363720833333333,21.180909226190476,21.4415625,20.846802083333333,22.69771875,20.32390625,0,NA,NA,NA,23.571428571428573,2.151301739308951,23,24,24.892393320965347,1.8731721034306317,0.5,NA,0
SFY,2014-07-31,R,212,2014,304,31,0.36335625,0.5597943677364596,21.696572916666668,19.26475,24.624,8.990300632586074,0.36369181547619017,21.30230505952381,21.696572916666668,20.97775,22.69771875,20.32390625,1,NA,NA,NA,24.291666666666668,1.911378201663958,24,25,24.531462585034614,1.8327448368547083,0.5,NA,0
SFY,2014-08-01,R,213,2014,305,1,0.361590625,0.5751423960007763,21.82930208333333,19.3955,24.86275,8.861985784237577,0.3633358630952378,21.40307291666667,21.82930208333333,20.97775,22.69771875,20.32390625,2,NA,NA,NA,23.714285714285715,1.9520303308457407,23,24,24.204931972789716,2.111606312689814,0.5,NA,0
SFY,2014-08-02,R,214,2014,306,2,0.3575333333333333,0.8169956917842839,21.67525,19.09425,24.80775,9.228989088196965,0.36244880952380926,21.468959821428573,21.82930208333333,20.97775,22.69771875,20.32390625,3,NA,NA,NA,23.095238095238095,1.3024009647302066,23,24,23.891156462585634,2.035405769978858,0.5,NA,0
SFY,2014-08-03,R,215,2014,307,3,0.35560833333333336,1.1409061375565273,20.7721875,19.155,22.5825,5.441498091489143,0.36176607142857115,21.373334821428575,21.82930208333333,20.7721875,22.69771875,20.32390625,4,NA,NA,NA,22.666666666666668,2.1310848156160938,22,23,23.581632653061824,2.062832030881017,0.5,NA,0
SFY,2014-08-04,R,216,2014,308,4,0.3698854166666667,4.2137502917973135,19.4100625,18.751,20.26425,1.7417641966319806,0.36278065476190446,21.09501636904762,21.82930208333333,19.4100625,22.69771875,19.4100625,0,NA,NA,NA,22.291666666666668,3.61772161853574,21,23,23.307823129252302,2.279293932498805,0.5,NA,0
SFY,2014-08-05,R,217,2014,309,5,0.4093354166666667,1.7878906095122509,18.319802083333332,17.97575,18.74025,1.4155164059043184,0.3689749999999997,20.715309523809527,21.82930208333333,18.319802083333332,22.69771875,18.319802083333332,0,NA,NA,NA,25.166666666666668,6.2826708480166475,23,27,23.54251700680332,2.764084074102471,0.5,NA,0
SFY,2014-08-06,R,218,2014,310,6,0.40137083333333334,1.577496095361531,18.899239583333333,17.423,21.107,7.154501696474004,0.37409717261904735,20.37177380952381,21.82930208333333,18.319802083333332,22.69771875,18.319802083333332,1,NA,NA,NA,33.083333333333336,11.720880728902344,27,37,24.901360544218285,4.131166786901527,0.5,NA,0
SFY,2014-08-07,R,219,2014,311,7,0.3857052083333333,0.9083903917756737,19.965645833333333,17.50875,23.23225,10.698232092219975,0.37728988095238064,20.124498511904765,21.82930208333333,18.319802083333332,22.69771875,18.319802083333332,2,NA,NA,NA,35.57142857142857,4.0320965134172315,32,37,26.512755102041417,4.434126545723424,0.5,NA,0
SFY,2014-08-08,R,220,2014,312,8,0.37438020833333335,0.35205897460149516,20.86196875,18.5455,23.87775,9.2277931695848725,0.379116964285714,19.98630803571429,21.67525,18.319802083333332,22.69771875,18.319802083333332,3,NA,NA,NA,31.428571428571427,3.105136595745333,30,33,27.614795918367946,4.598856012137651,0.5,NA,0
SFY,2014-08-09,R,221,2014,313,9,0.36628958333333334,0.8366006110519894,20.799041666666668,18.338,23.794,9.190753438571072,0.38036785714285687,19.861135416666666,20.86196875,18.319802083333332,22.69771875,18.319802083333332,4,NA,NA,NA,27.9,3.0546294846838364,26,29,28.301190476191074,4.849174372131026,0.5,NA,0
SFY,2014-08-10,R,222,2014,314,10,0.35993020833333333,0.8119228322298111,20.813875,18.54425,23.51525,8.586486319206173,0.3809852678571426,19.867090773809526,20.86196875,18.319802083333332,22.69771875,18.319802083333332,5,NA,NA,NA,26.041666666666668,0.7838367176906169,26,27,28.783333333333932,4.656710358141673,0.5,NA,0
SFY,2014-08-11,R,223,2014,315,11,0.3582677083333333,0.7424742133291868,20.625052083333333,18.66675,22.95475,7.2809921269596725,0.37932559523809495,20.040660714285714,20.86196875,18.319802083333332,22.69771875,18.319802083333332,0,NA,NA,NA,24.666666666666668,2.2891609563781614,24,26,29.122619047619647,4.466915977833447,0.5,NA,0
SFY,2014-08-12,R,224,2014,316,12,0.35650625,0.6289267817291244,20.71234375,18.5895,23.5055,8.24520389097301,0.3717785714285711,20.382452380952383,20.86196875,18.899239583333333,22.69771875,18.319802083333332,1,NA,NA,NA,23.952380952380953,2.7932228691345498,23,25,28.94914965986455,3.968423409421719,0.5,NA,0
SFY,2014-08-13,R,225,2014,317,13,0.35606354166666665,0.45829828672663786,20.20284375,18.19025,22.7385,7.858655003145463,0.3653061011904759,20.568681547619047,20.86196875,19.965645833333333,22.69771875,18.319802083333332,2,NA,NA,NA,23.333333333333332,2.0637574814703292,23,24,27.556292517007403,2.5888343740742883,0.5,NA,0
SFY,2014-08-14,R,226,2014,318,14,0.35708541666666666,0.6231324212280684,20.183197916666668,18.05475,22.7815,8.262668966935983,0.36121755952380924,20.59976041666667,20.86196875,20.183197916666668,22.69771875,18.319802083333332,3,NA,NA,NA,23.166666666666668,1.6432812682594555,23,24,25.784183673469986,2.247575053337463,0.5,NA,0
SFY,2014-08-15,R,227,2014,319,15,0.3561520833333333,0.6126009946660099,20.27946875,17.86425,23.34575,9.546984415171867,0.35861354166666637,20.51654613095238,20.813875,20.183197916666668,22.69771875,18.319802083333332,4,NA,NA,NA,23.166666666666668,1.6432812682594555,23,24,24.60391156462645,2.0387385779823375,0.5,NA,0
SFY,2014-08-16,R,228,2014,320,16,0.3535833333333333,0.5308839487686247,20.355104166666667,17.892,23.4035,9.501955056501341,0.35679836309523777,20.45312648809524,20.813875,20.183197916666668,22.69771875,18.319802083333332,5,NA,NA,NA,23.125,1.460894972307408,23,24,23.921768707483597,1.8110622190714196,0.5,NA,0
SFY,2014-08-17,R,229,2014,321,17,0.35142395833333334,0.66768543537161,20.167354166666666,17.68525,23.19525,9.472434651881503,0.3555831845238092,20.36076636904762,20.71234375,20.167354166666666,22.69771875,18.319802083333332,6,NA,NA,NA,23,0,23,23,23.487244897959783,1.699085545115617,0.5,NA,0
SFY,2014-08-22,R,234,2014,326,22,0.42699030883699624,1.7889862386581659,19.42940625,17.188499999999998,22.2605,9.0957828579403035,0.3999741096537585,19.790024642857144,20.355104166666667,19.42940625,21.82930208333333,18.319802083333332,11,NA,NA,NA,21.235294117647058,3.1278642079324697,20,22,22.99704881952841,1.818900295337661,0.5,NA,0
SFY,2014-08-23,R,235,2014,327,23,0.4318419623397436,1.6351784497259756,19.279416666666666,16.973,22.1535,9.451600610100503,0.41115391379753147,19.636355000000002,20.167354166666666,19.279416666666666,21.82930208333333,18.319802083333332,12,NA,NA,NA,21.25,3.1795949397278878,20,22,22.610994397759704,1.8740963054224236,0.5,NA,0
SFY,2014-08-24,R,236,2014,328,24,0.4314174773351648,1.6960610388430957,19.2244375,16.89725,22.12625,9.411500309134665,0.42258155936922165,19.501652619047622,19.89361,19.2244375,21.82930208333333,18.319802083333332,13,NA,NA,NA,21.416666666666668,3.3491743300705323,20,23,22.337184873950182,2.057727283793881,0.5,NA,0
SFY,2014-08-25,R,237,2014,329,25,0.42928125464743583,1.9623244835686635,19.220010416666668,17.1405,21.856,8.839442438149877,0.4284557844758412,19.40542410714286,19.5779375,19.220010416666668,21.82930208333333,18.319802083333332,14,NA,NA,NA,21.625,2.662562983292089,21,23,22.116946778712084,2.2033389573699718,0.5,NA,0
SFY,2014-08-26,R,238,2014,330,26,0.42869404567307656,1.7914062337057692,19.2646875,16.9655,22.155,9.491234126771658,0.42843372247187295,19.36128422619048,19.5779375,19.220010416666668,21.82930208333333,18.319802083333332,15,NA,NA,NA,21.125,2.122732322586701,20,22,21.82528011204542,2.271831965131007,0.5,NA,0
SFY,2014-08-27,R,239,2014,331,27,0.4305095941391939,2.080597812813097,19.44096875,17.102,22.39,9.603903943791133,0.4293457092981419,19.348123511904763,19.5779375,19.220010416666668,21.82930208333333,18.319802083333332,16,NA,NA,NA,20.375,2.4271673867329584,20,21,21.432422969188277,2.409870881477514,0.5,NA,0
SFY,2014-08-28,R,240,2014,332,28,0.4346657588141023,1.9902646923975327,19.735458333333334,17.4435,22.68525,9.475667715564292,0.430485771683673,19.37062648809524,19.735458333333334,19.220010416666668,21.82930208333333,18.319802083333332,17,NA,NA,NA,21.875,10.20534508593322,20,26,21.271708683473992,3.867777322325117,0.5,NA,0
SFY,2014-08-29,R,241,2014,333,29,0.4347278004807691,1.6667355787347018,19.095822916666666,17.612000000000002,20.8845,5.771878538401549,0.4315911276327834,19.322971726190477,19.735458333333334,19.095822916666666,21.82930208333333,18.319802083333332,18,NA,NA,NA,25.125,2.1361067524340918,24,26,21.827380952381553,3.7260976858253487,0.5,NA,0
SFY,2014-08-30,R,242,2014,334,30,0.43009410290750905,1.257263415858668,18.979364583333332,16.902,21.71,8.682040329279953,0.4313414334281785,19.280107142857144,19.735458333333334,18.979364583333332,21.82930208333333,18.319802083333332,19,NA,NA,NA,23.541666666666668,2.162027799096856,23,24,22.154761904762506,3.5807309514494867,0.5,NA,0
SFY,2014-08-31,R,243,2014,335,31,0.42533118315018303,2.1869401087238485,18.803322916666666,16.54525,21.765249999999998,9.674287769143946,0.4304719628303239,19.219947916666666,19.735458333333334,18.803322916666666,21.67525,18.319802083333332,20,NA,NA,NA,23.5,2.173420929596805,23,24,22.452380952381553,3.4127661799532403,0.5,NA,0
SFY,2015-03-01,R,60,2015,152,1,0.687693383974359,1.1390024638051854,5.891791666666666,4.81975,7.57725,15.076093485233493,0.7020944151358061,5.571177083333336,6.45346875,4.456229166666667,7.6764270833333335,4.456229166666667,20,NA,NA,NA,133.5,3.327995594546023,124,139,121.36904761904823,2.54171044840682,0.5,NA,0
SFY,2015-03-02,R,61,2015,153,2,0.6726938919070511,0.6600816137789873,5.697895833333333,5.2225,6.381,6.257053733816015,0.6895004446275941,5.68346279761905,6.45346875,4.456229166666667,7.6764270833333335,4.456229166666667,0,NA,NA,NA,115.04166666666667,3.5283905309901895,110,123,119.27976190476251,2.8490408515069823,0.5,NA,0
SFY,2015-03-03,R,62,2015,154,3,0.6679607830128205,0.8396217658163804,5.747333333333334,4.593249999999999,7.47475,15.510193299672748,0.6826876668727101,5.8679062500000025,6.45346875,5.205239583333333,7.6764270833333335,4.456229166666667,1,NA,NA,NA,112.95833333333333,1.5549610296987302,110,116,117.03571428571489,2.902106271524592,0.5,NA,0
SFY,2015-03-04,R,63,2015,155,4,0.6537908645833331,1.0244508154913814,5.744385416666667,4.40925,7.61325,17.560298014172727,0.674401689365842,5.944927083333336,6.45346875,5.697895833333333,7.6764270833333335,4.456229166666667,2,NA,NA,NA,106.29166666666667,1.454298787423792,103,109,115.01190476190537,2.836772527498107,0.5,NA,0
SFY,2015-03-05,R,64,2015,156,5,0.7751734479166663,9.692076984430466,6.0236875,4.795249999999999,7.3095,14.076921853118325,0.6896667078182228,5.936558035714289,6.45346875,5.697895833333333,7.6764270833333335,4.456229166666667,3,NA,NA,NA,101.29166666666667,1.6333865540301873,99,104,112.90476190476251,2.964403562341135,0.5,NA,0
SFY,2015-03-06,R,65,2015,157,6,0.6755969895833327,7.041818985439326,6.55115625,5.06325,8.71625,18.299934557505722,0.6920319705242667,5.950513392857146,6.55115625,5.697895833333333,7.6764270833333335,4.456229166666667,4,NA,NA,NA,116.54166666666667,9.231143112827901,98,127,114.19642857142917,4.00055515224216,0.5,NA,0
SFY,2015-03-07,R,66,2015,158,7,0.8303839102564099,0.6596920757299347,7.0296875,5.5265,8.48825,14.634738032148086,0.7090418958905671,6.0979910714285745,7.0296875,5.697895833333333,7.6764270833333335,4.456229166666667,5,NA,NA,NA,97.41666666666667,1.7628866798197182,95,102,111.86309523809584,3.2132946127623563,0.5,NA,0
SFY,2015-03-08,R,67,2015,159,8,0.8328551373626373,0.7254318816062781,7.4059375,6.00375,8.76725,12.783543581178359,0.7297792892317497,6.314297619047622,7.4059375,5.697895833333333,7.6764270833333335,4.456229166666667,6,NA,NA,NA,120.66666666666667,1.6332607893643596,112,122,110.02976190476251,2.971189640593547,0.5,NA,0
SFY,2015-03-09,R,68,2015,160,9,0.831988125,1.3552001515881777,7.69271875,6.2467500000000005,9.08575,12.575985349204181,0.7525356082450282,6.599272321428574,7.69271875,5.744385416666667,7.69271875,4.456229166666667,7,NA,NA,NA,120.125,0.8613721002435705,118,122,110.75595238095299,2.590187007629744,0.5,NA,0
SFY,2015-03-10,R,69,2015,161,10,0.6463359070512823,4.021592691521387,7.954177083333334,6.619,9.655249999999999,12.125235893700319,0.7494463402505227,6.914535714285718,7.954177083333334,5.744385416666667,7.954177083333334,4.456229166666667,8,NA,NA,NA,117.33333333333333,1.6983583362905834,110,120,111.38095238095299,2.6106723371428657,0.5,NA,0
SFY,2015-03-11,R,70,2015,162,11,0.6358801698717947,1.4046003454287939,8.34534375,8.08125,8.7965,2.740059592870626,0.7468876695774458,7.286101190476193,8.34534375,6.0236875,8.34534375,4.456229166666667,0,NA,NA,NA,91.29166666666667,6.878577169571375,86,108,109.23809523809585,3.3855692488782347,0.5,NA,0
SFY,2015-03-12,R,71,2015,163,12,0.6384160252664001,0.6096723581192264,8.807322916666667,7.50225,10.976,13.090520386475667,0.727350894913122,7.683763392857146,8.807322916666667,6.55115625,8.807322916666667,4.456229166666667,1,NA,NA,NA,92.70833333333333,3.042239536634876,88,97,108.01190476190537,3.586833960678905,0.5,NA,0
SFY,2015-03-13,R,72,2015,164,13,0.6247618862179481,0.8542800414714722,9.414229166666667,7.97425,11.7035,13.864743517789087,0.7200887372894956,8.092773809523813,9.414229166666667,7.0296875,9.414229166666667,4.456229166666667,2,NA,NA,NA,92.54166666666667,3.3719597239307246,88,97,104.58333333333394,2.7498077622650223,0.5,NA,0
SFY,2015-03-14,R,73,2015,165,14,0.6244532509469695,0.8158143243870768,10.265135416666666,9.220749999999999,11.73775,8.695374489510906,0.6906700716738613,8.554980654761907,10.265135416666666,7.4059375,10.265135416666666,4.456229166666667,3,NA,NA,NA,85.20833333333333,1.246787426338837,83,87,102.83928571428632,2.6760792974820395,0.5,NA,0
SFY,2015-03-15,R,74,2015,166,15,0.6144051392628204,0.6472811908153041,10.639802083333333,9.400500000000001,12.7965,10.771457267590707,0.6594629290881732,9.016961309523811,10.639802083333333,7.69271875,10.639802083333333,4.456229166666667,4,NA,NA,NA,81.70833333333333,1.3250011326282494,80,85,97.27380952381012,2.6320422036625954,0.5,NA,0
SFY,2015-03-16,R,75,2015,167,16,0.6053870809294872,0.60113149091028,10.536604166666667,9.553749999999999,12.09125,8.241888288107056,0.6270913513638142,9.423230654761907,10.639802083333333,7.954177083333334,10.639802083333333,4.456229166666667,5,NA,NA,NA,78.83333333333333,1.1012026202314138,77,81,91.3750000000006,2.666303706518001,0.5,NA,0
SFY,2015-03-17,R,76,2015,168,17,0.6019489375,0.5239885646243753,10.88815625,9.775500000000001,12.743749999999999,9.048522393096443,0.620750355713631,9.84237053571429,10.88815625,8.34534375,10.88815625,4.456229166666667,0,NA,NA,NA,76.125,0.5890669335257019,76,78,85.48809523809584,2.507833506123018,0.5,NA,0
SFY,2015-03-18,R,77,2015,169,18,0.5964328142361109,0.6073190137560714,10.627427083333334,9.01375,13.109,12.752013933597617,0.6151150191942476,10.168382440476194,10.88815625,8.807322916666667,10.88815625,4.456229166666667,1,NA,NA,NA,74.95833333333333,0.8325872759144126,74,76,83.15476190476251,1.6441206641720236,0.5,NA,0
SFY,2015-03-19,R,78,2015,170,19,0.5964374719551281,0.5447151024860669,10.5858125,8.9905,13.0185,12.920528102458913,0.609118083006923,10.422452380952382,10.88815625,9.414229166666667,10.88815625,4.456229166666667,2,NA,NA,NA,73.16666666666667,1.3766109025567241,72,76,80.36309523809584,1.4061737164465735,0.5,NA,0
SFY,2015-03-20,R,79,2015,171,20,0.5854389062499997,0.6367426421456834,10.177072916666667,9.07,11.8465,9.067281943265625,0.6035005144400732,10.531430059523812,10.88815625,10.177072916666667,10.88815625,4.456229166666667,3,NA,NA,NA,71.125,1.121144885211659,70,73,77.30357142857203,1.084628739486707,0.5,NA,0
SFY,2015-03-21,R,80,2015,172,21,0.5764559895833333,0.6358204945987287,10.241302083333334,8.9275,12.4625,12.17955603804511,0.5966437628166966,10.52802529761905,10.88815625,10.177072916666667,10.88815625,4.456229166666667,4,NA,NA,NA,68.875,1.07569751048383,68,70,74.97023809523868,1.0601873229359915,0.5,NA,0
SFY,2015-03-22,R,81,2015,173,22,0.5694440833333333,0.6532483376880522,10.33884375,9.4845,11.84375,8.398736224158709,0.59022075482677006,10.485031250000004,10.88815625,10.177072916666667,10.88815625,4.456229166666667,0,NA,NA,NA,67.95833333333333,0.683221024874364,67,69,73.00595238095299,0.9685044503997222,0.5,NA,0
SFY,2015-03-23,R,82,2015,174,23,0.6346600692161999,3.0648213024606483,10.059489583333333,9.51925,11.146,4.879556948609421,0.5944026102963004,10.416872023809528,10.88815625,10.059489583333333,10.88815625,4.456229166666667,0,NA,NA,NA,72.79166666666667,6.969473772508265,67,81,72.14285714285775,1.806828900724987,0.5,NA,0
SFY,2015-03-24,R,83,2015,175,24,0.6153519251893936,0.6762540012210304,9.536989583333334,8.96,10.403,4.8588793088303435,0.5963173228233566,10.223848214285718,10.627427083333334,9.536989583333334,10.88815625,4.456229166666667,0,NA,NA,NA,88,4.582360059556104,81,95,73.83928571428632,2.3772993473007586,0.5,NA,0
SFY,2015-03-25,R,84,2015,176,25,0.6138029354967945,0.3840179163629994,9.71,7.88225,12.459249999999999,16.84839970271042,0.59879876871774,10.092787202380956,10.5858125,9.536989583333334,10.88815625,4.456229166666667,1,NA,NA,NA,81.04166666666667,3.2439142711372155,78,86,74.70833333333394,2.7217746323325875,0.5,NA,0
SFY,2015-03-26,R,85,2015,177,26,0.6097017516025639,0.7196036186869255,10.9865625,9.236,13.8,14.80755769286573,0.6006936658102308,10.150037202380956,10.9865625,9.536989583333334,10.9865625,5.205239583333333,2,NA,NA,NA,76.45833333333333,1.6802148654507545,74,80,75.17857142857203,2.765146627031735,0.5,NA,0
SFY,2015-03-27,R,86,2015,178,27,0.6063665520833329,0.6475523094099463,11.784625,10.094000000000001,14.437,12.891840975910911,0.6036833295007069,10.379687500000003,11.784625,9.536989583333334,11.784625,5.697895833333333,3,NA,NA,NA,72.29166666666667,1.3204629381936441,71,75,75.34523809523868,2.7936206346005896,0.5,NA,0
SFY,2015-03-28,R,87,2015,179,28,0.6011694531249997,0.8062095038907098,12.14121875,10.50525,14.67075,11.80572183470614,0.6072138242923736,10.65110416666667,12.14121875,9.536989583333334,12.14121875,5.697895833333333,4,NA,NA,NA,68.875,1.440020796278121,68,72,75.34523809523868,2.8456668182854883,0.5,NA,0
SFY,2015-03-29,R,88,2015,180,29,0.5968221998106062,0.6195323981226903,12.28246875,10.504249999999999,14.969999999999999,12.57042831376822,0.6111249837891268,10.928764880952384,12.28246875,9.536989583333334,12.28246875,5.697895833333333,5,NA,NA,NA,66.91666666666667,0.9771295862888584,66,68,75.19642857142917,2.8876537556304163,0.5,NA,0
SFY,2015-03-30,R,89,2015,181,30,0.5936497651515149,0.6196599479165118,12.584208333333333,10.994,14.97275,11.09496460031132,0.6052663689227433,11.289438988095242,12.584208333333333,9.536989583333334,12.584208333333333,5.697895833333333,6,NA,NA,NA,65.20833333333333,0.7805403875333697,65,67,74.11309523809584,2.0035204149197168,0.5,NA,0
SFY,2015-03-31,R,90,2015,182,31,0.5773132083333334,0.6432298542573125,11.963833333333334,10.8295,13.95175,8.43534287632334,0.5998322665147348,11.636130952380954,12.584208333333333,9.71,12.584208333333333,5.697895833333333,7,NA,NA,NA,63.875,0.9587044003065276,63,65,70.66666666666727,1.4858553207412062,0.5,NA,0
SFY,2015-04-01,R,91,2015,183,1,0.5696588349358973,0.419105389000742,10.45678125,9.2575,12.30275,9.176084758100712,0.5935259664346065,11.74281398809524,12.584208333333333,10.45678125,12.584208333333333,5.744385416666667,8,NA,NA,NA,62.041666666666664,1.00592646700472,61,64,67.95238095238156,1.1661427772937067,0.5,NA,0
SFY,2015-04-02,R,92,2015,184,2,0.5712371266025638,0.9042689727805873,10.117583333333334,8.44925,12.801499999999999,14.821845310291005,0.588031020006035,11.61867410714286,12.584208333333333,10.117583333333334,12.584208333333333,5.744385416666667,9,NA,NA,NA,61.541666666666664,0.955823912051897,60,62,65.82142857142917,1.062658355379584,0.5,NA,0
SFY,2015-04-03,R,93,2015,185,3,0.5674703888888886,0.6598859035412061,10.080645833333334,8.318,12.78425,15.349535314963532,0.5824744252639716,11.375248511904763,12.584208333333333,10.080645833333334,12.584208333333333,6.0236875,10,NA,NA,NA,60.666666666666664,1.1570837112577483,60,62,64.16071428571489,1.0393184658173134,0.5,NA,0
